ID,User,Tweets,fav_count,rt_count,tweet_date,Sentiment
1359756266533318657,Soe Thu Aung,reject myanmar military coup want justice need democracy,0,0,2021-02-11 06:48:51,negative
1359756266109771777,yamoneoo,myanmar military try hide save u fight democracy,0,0,2021-02-11 06:48:51,negative
1359756263781847040,LAL RIN KIMI,inle lake eastern part myanmar tourist attraction famous scenic beauty unique leg row native lake dweller people inle lake also join protest military coup today boat,0,0,2021-02-11 06:48:50,positive
1359756261735206912,Pmo,myanmar union election commission member arrest pm approximately detain military now country law military arrest people night curfew pm be,0,0,2021-02-11 06:48:50,negative
1359756256760659974,Poe,day military coup myanmar youth wear like lady justice blindfolding eye hold scale rally represent injustice attempt dictator myanmar government system fight democracy,0,0,2021-02-11 06:48:49,negative
1359756253564596228,htoo lwin,myanmar military try control internet system impose news blackout like mainland china chinese government support succeed coup crd,0,0,2021-02-11 06:48:48,negative
1359756233675218950,Nyi Phone Myint,myanmar military try control internet system impose news blackout like mainland china chinese government support succeed coup,0,0,2021-02-11 06:48:43,negative
1359756222182817793,Julia,myanmar regional head union election commission arrest last night midnight raid police myanmar student union leader also arrest,0,0,2021-02-11 06:48:41,negative
1359756215136391171,John Liu,alarm could risk violence chinese community local foreign one many believe behind military sent it technician myanmar yesterday follow unsubstantiated claim,1,0,2021-02-11 06:48:39,negative
1359756211751591937,ayeyu hlaing,world s first inle water strike military rule well peace upon myanmar fight democracy,0,0,2021-02-11 06:48:38,positive
1359756196282912769,Hnin Phway,chinese embassy say transport seafood myanmar actually transport weapon secretly,0,0,2021-02-11 06:48:34,negative
1359756180457947138,dykaxo,inle float protest military coup myanmar fight democracy,0,0,2021-02-11 06:48:31,negative
1359756177702223875,Mike,lose internet again china provide technical support myanmar military detain cyber security myanmar reject military government care public vote,0,0,2021-02-11 06:48:30,negative
1359756174057484289,Thinn Thiri San,attention plz myanmar national tv channel mwd mrtv military plz believe release false news show military kind gentle believe two channel,0,0,2021-02-11 06:48:29,positive
1359756166721634304,War War Shwesin Win,current situation myanmar nation tv like mwd mrtv broadcasting fake news pleae believe them,0,0,2021-02-11 06:48:27,negative
1359756165601763334,ŜÜ,people city myanmar protest various way military dictatorship,0,0,2021-02-11 06:48:27,negative
1359756164385284099,Aung Kyaw Tun,dear world military try cut internet service myanmar feb although say cut day quite reliable last week say let u use facebook feb happen,0,0,2021-02-11 06:48:27,negative
1359756160962764800,Htet🌻🌳🌼,fight democracy world first protest long tail boat south state inn lay myanmar get dictator,0,0,2021-02-11 06:48:26,positive
1359756160392458244,ルナ,accept military coup save myanmar get dictatorship inlay s first float protest world,0,0,2021-02-11 06:48:26,positive
1359756152951611392,Aung Than Tun,world first protest dictatorship long tail boat inle lake southern state myanmar,0,0,2021-02-11 06:48:24,positive
1359756129702727682,gue gue,fight democracy day military coup myanmar youth wear like lady justice blindfolding eye hold scale rally represent injustice attempt dictator myanmar government system,1,0,2021-02-11 06:48:19,negative
1359756125713891329,Cherry Snow,thank much hearing support military try control internet system impose news blackout like mainland china chinese government also support order succeed coup please save help myanmar,0,0,2021-02-11 06:48:18,positive
1359756122924670978,Moe Ng,dear international friend lose internet again china late news receive china provide technical support myanmar military detain cyber security myanmar condemn china action,0,0,2021-02-11 06:48:17,negative
1359756121691615233,Amamiya Ichika,first protest water myanmar inlay fight democracy,0,0,2021-02-11 06:48:17,positive
1359756113176973314,sarkura byun,china provide technical support military detain cyber security myanmar reject military government care public vote condemn china intervene myanmar affair,0,0,2021-02-11 06:48:15,negative
1359756112606629889,Khin Lay Phyu( Vocalist),important national league democracy nld officially announce world president elect win myint official president government myanmar,0,0,2021-02-11 06:48:14,positive
1359756111230816256,Ms.Poe,lose internet again china late news receive china provide technical support myanmar military detain cyber security myanmar condemn china action,1,1,2021-02-11 06:48:14,negative
1359756110882766849,Wai Yan,myanmar military try control internet system impose news blackout like mainland china chinese government support succeed coup,0,0,2021-02-11 06:48:14,negative
1359756109830004743,Mikashi0614,myanmar military coup release cyber law follow part try block every information myanmar,0,0,2021-02-11 06:48:14,negative
1359756103622397953,Thar Htoo san,cyber scurity law would seriously violate human myanmar get democracy government china citizen economics company various product must off,0,0,2021-02-11 06:48:12,negative
1359756095313616897,Cora,myanmar urgently need help chinese gov help junta set internet firewall block fb twitter google include vpn tighten cyber security law violate human right,0,0,2021-02-11 06:48:10,positive
1359756090552950784,Sarah Mendes,pls help u myanmar military try control internet system like mainland china chinese government also support myanmar military successful coup chinese government chief culprit life burmese people,0,0,2021-02-11 06:48:09,positive
1359756084718702593,Ei Thandar,anti coup protester one beautiful attraction place myanmar inle lake state,0,0,2021-02-11 06:48:08,positive
1359756083326312453,Hope(Oomyar Oo),now the military planning shut internet day again use internet show world happen myanmar please help u,0,0,2021-02-11 06:48:07,negative
1359756071166898178,K Yee Mon T,please believe myanmar state channel mainly mmtv mwd broadcasting hear voice,0,0,2021-02-11 06:48:05,positive
1359756068813852674,PHYO ZAY YAR AUNG,dear world may need know myanmar military confirm coup myanmar military announce publish new constitution myanmar democracy extreme danger,0,0,2021-02-11 06:48:04,negative
1359756065403850754,Yamin Shweyi,lay state myanmar people reject military coup,0,0,2021-02-11 06:48:03,negative
1359756047896875008,KaungXtetKira,dear international friend lose internet again china late news receive china provide technical support myanmar military detain cyber security myanmar condemn china action,1,1,2021-02-11 06:47:59,negative
1359756040665845762,Thin Nandi San,protester ppe wear ppe hot could care heat citizen myanmar suffer lot since day one military shout help,0,0,2021-02-11 06:47:57,positive
1359756034592571394,htethteteikhine,today myanmar most people protest military junta wear like mani sandar,0,0,2021-02-11 06:47:56,positive
1359756023058354177,Sandar Khaing,save myanmar want leader free aung san su kyi president,0,0,2021-02-11 06:47:53,positive
1359756021540024322,Wai Yan Phyo,one girl die nay pyi taw due head shot head shot allow handle protest crowd anyone capable reporting un please do,0,0,2021-02-11 06:47:53,positive
1359756015521120257,Myint Mon,myanmar military rebel also liers lie whole country,0,0,2021-02-11 06:47:51,positive
1359756013495152647,Poe,day military coup myanmar youth wear like lady justice blindfolding eye hold scale rally represent injustice attempt dictator myanmar government system fight democracy,0,0,2021-02-11 06:47:51,negative
1359756011897294850,Pmo,myanmar union election commission member arrest pm approximately detain military now country law military arrest people night curfew pm be,0,0,2021-02-11 06:47:50,negative
1359756011775561730,WION,u president say administration impose sanction prevent myanmar general gain access u base asset brings story,3,2,2021-02-11 06:47:50,negative
1359755999788359682,zkdlinhoney,justice myanmar blind u please watch video,0,0,2021-02-11 06:47:48,negative
1359755993119350785,hilary,myanmar military use violence non violent protestors girl shot protest now critical condition chance survival fight democracy,0,1,2021-02-11 06:47:46,negative
1359755980284772352,#SaveMyanmar,myanmar military try control internet system impose news blackout like mainland china chinese government support succeed coup fight democracy,1,0,2021-02-11 06:47:43,negative
1359755971942182913,Yuri,people demonstrate request help asean chair front brunei embassy myanmar want leader free reject military coup save myanmar fight democracy,0,0,2021-02-11 06:47:41,positive
1359755962601541632,Thinzar,russia support myanmar military kill citizen,0,0,2021-02-11 06:47:39,negative
1359755961137647617,Jue Nge,respect proud inle myanmar,1,0,2021-02-11 06:47:38,positive
1359755948697341952,jk.jeontae,committee represent pyidaungsu hluttaw cprp sue military junta violate law take power we people myanmar officially recognize statement make crph,0,0,2021-02-11 06:47:35,negative
1359755936731070467,Hazel,truth bloody truth best activity day please share world photo crd,0,0,2021-02-11 06:47:33,positive
1359755932536877056,katkat_2001,myanmar military keep arrest member uec across country feb night sinceour elect government detain military military protect u anymore please help u restore government,0,0,2021-02-11 06:47:32,positive
1359755932360613889,Phoe Khwar,save myanmar people power fuck military fuck min aung,0,0,2021-02-11 06:47:31,negative
1359755924211027969,tresier mm,junta violence want democracy planning next north korea human right democracy myanmar free elect leader,0,0,2021-02-11 06:47:30,positive
1359755923065954309,K double'T Z,save myanmar get dictator free leader want democracy,0,0,2021-02-11 06:47:29,positive
1359755912357941251,민나나💕🍪🌽,sino myanmar pipeline project part military gov mainland china i saw china pay anything farmer land take etc fight democracy,0,0,2021-02-11 06:47:27,negative
1359755909291999232,Calina (칼리나),russia support myanmar military kill citizen,0,0,2021-02-11 06:47:26,negative
1359755896818044934,Myo Myo Han,myanmar military junta try collect recount election vote help immigration department totally unacceptable unlawful unconstitutional humanity,0,0,2021-02-11 06:47:23,negative
1359755894431571968,Pmo,myanmar union election commission member arrest pm approximately detain military now country law military arrest people night curfew pm be,0,0,2021-02-11 06:47:22,negative
1359755889427664896,May ZP,world know myanmar military try control internet system impose news blackout like mainland china chinese government also support order succeed coup,0,0,2021-02-11 06:47:21,negative
1359755887011889152,katkat_2001,myanmar military keep arrest member uec across country feb night sinceour elect government detain military military protect u anymore please help u restore government,0,0,2021-02-11 06:47:21,positive
1359755883782303747,도유채,today chinese new year chinese born myanmar celebrate new year try protest military you fight democracy,0,0,2021-02-11 06:47:20,positive
1359755877285195777,Yin Yin,myanmar military try control internet system like mainland china chinese government also support myanmar military successful coup chinese government chief culprit life burmese people,0,0,2021-02-11 06:47:18,positive
1359755874873585665,Aye Myat Thu,uec s district township sub commissoners arrest myanmar military junta even incident happen time ard pm across country crd,1,0,2021-02-11 06:47:18,negative
1359755868636520448,Charissa,people around world believe know north korea i ordinary citizen myanmar inform guy sadness anger country soon become like north korea plshelpus,0,0,2021-02-11 06:47:16,negative
1359755857504919552,MoeHtet,myanmar s military overturn democratic warn protester destroy military coup leader,0,0,2021-02-11 06:47:14,negative
1359755850278031360,Myo Myo Han,myanmar military junta try collect recount election vote help immigration department totally unacceptable unlawful unconstitutional humanity,0,1,2021-02-11 06:47:12,negative
1359755838806765571,Pmo,myanmar union election commission member arrest pm approximately detain military now country law military arrest people night curfew pm be,0,0,2021-02-11 06:47:09,negative
1359755832943022084,~ A Thwelt ~,myanmar nation tv mrtv show fake news protester,4,1,2021-02-11 06:47:08,negative
1359755826588655619,Dareminia,myanmar military go cut internet access day start feb could year please help,2,0,2021-02-11 06:47:06,negative
1359755810142703617,Wint Phoo Khaing,hence strick fake news myanmar military notify people work mobile operator international gateway isp inter service provider stop internet day from be pm need help,0,0,2021-02-11 06:47:02,negative
1359755808448253952,Nang Tun Haymar Oo,committee represent pyidaungsu hluttaw cprp sue military junta violate law take power we people myanmar officially recognize statement make crph,0,0,2021-02-11 06:47:02,negative
1359755799887773700,Ei Po Po Aung,people demonstrate request help asean chair front brunei embassy myanmar want leader free reject military coup save myanmar fight democracy,0,0,2021-02-11 06:47:00,positive
1359755791423651840,Khant Hmu Lwin,fight democracy state own medium broadcasting fake news without broadcasting real story people burma suffer people world believe broadcast myanmar s state own medium,0,0,2021-02-11 06:46:58,positive
1359755789427240963,Naruto,chinese embassy myanmar page block access country first photo people country see second people myanmar see confirm sg u japan,0,0,2021-02-11 06:46:57,positive
1359755769567080452,Ian Love 😷🤦‍♀️🇭🇰🇦🇺🇲🇲🙏,witness fragile democracy myanmar snuffed horrificthe free international community need act swiftly unequivocallynot watch waitthe tweet friend myanmar still internet,0,0,2021-02-11 06:46:53,positive
1359755748469735424,Myat Su,mrtv mwd tv channel broadcasting fake news make misunderstand upon myanmar current condition,0,0,2021-02-11 06:46:48,negative
1359755735329103872,Coral,world first protest dictatorship long tail boat inle lake southern state myanmar,0,0,2021-02-11 06:46:44,positive
1359755733466632194,North-East India,k militant surrender police district administration changlang matkham ngaimong train militant hail new khamlang village miao sub division join outfit,0,0,2021-02-11 06:46:44,positive
1359755721693270018,Arnt Bwe Hein,woman myeik myanmar intelligent intelligent put arrest policeman shirt police could arrest pull lot people time download yourself put loose shirt pull,0,0,2021-02-11 06:46:41,positive
1359755720363708417,AnnaHsu❣️,world first protest dictatorship boat inle lake make police officer struggle arrest feb fight democracy,0,0,2021-02-11 06:46:41,positive
1359755707759923201,Candy HunHan,please help myanmar citizen myanmar military try control internet system fight democracy,0,0,2021-02-11 06:46:38,negative
1359755707747246083,CHENCHENPPE🦦🦦,perth s new year ig celebration plan happy chinese new year time february th february th day range china thailand japan south korea usa indonesia myanmar vietnam mexico see it please share it thank you,5,5,2021-02-11 06:46:38,positive
1359755707634118662,Kyaw Wai Yan Phyo,people care covid scary myanmar s soldier,0,0,2021-02-11 06:46:38,negative
1359755701749383168,Khin Hnin Maw,late new receive china provide technical support myanmar military detain cyber security myanmar condemn china intervene myanmar affair,0,0,2021-02-11 06:46:36,negative
1359755696452075522,Yoon Mie Mie Kyaw,peacefully protest myanmar,0,0,2021-02-11 06:46:35,positive
1359755694753214467,Ko Linn,bruhhh find rock mwd national tv channel military control lie people people threw police st think hercules nd find rock big road street,0,0,2021-02-11 06:46:35,negative
1359755687220310023,Guang Li,myanmar military try control internet system like mainland china chinese government also support myanmar military successful coup chinese government chief culprit life burmese people,0,0,2021-02-11 06:46:33,positive
1359755681612451840,Yin Yin,myanmar military try control internet system like mainland china chinese government also support myanmar military successful coup chinese government chief culprit life burmese people,0,0,2021-02-11 06:46:32,positive
1359755673010118656,Ki Ki,fight democracy super hero myanmar,0,0,2021-02-11 06:46:30,positive
1359755671802048515,Akari Ye Tint,access education one reason ask democracy elect government open door try enhance education system myanmar mom teacher really love new education system want continue it,0,0,2021-02-11 06:46:29,positive
1359755666253111300,Hsu Wai Phyoe,young people myanmar peacefully protest military dictator feb fight democracy,0,0,2021-02-11 06:46:28,positive
1359755646284034057,Kaw Tin,china help military coup use myanmar economically benefit country provide technical support military detain cyber security myanmar,0,0,2021-02-11 06:46:23,positive
1359755645000445952,Su Sandi,want myanmar military coup want t blind u respect vote,0,0,2021-02-11 06:46:23,negative
1359755644778270720,I'm Daegal in parallel universe 😂,world s first boat protest inlay lake state myanmar want dictatorship fight democracy,0,0,2021-02-11 06:46:23,positive
1359755622913171458,Su NyeinYee,world s first protest water military coup inlay myanmar fight democracy,0,0,2021-02-11 06:46:18,positive
1359755616890335236,Khaing Zin,important myanmar military try control internet system like mainland china chinese government also support myanmar military successful coup chinese government chief culprit life burmese people,0,0,2021-02-11 06:46:16,positive
1359755616659546115,B rabbit,protest inlay myanmar sign save myanmar get dictator want military government fight democracy,0,0,2021-02-11 06:46:16,negative
1359755616269594627,Candy HunHan,please help myanmar citizen myanmar military try control internet system fight democracy,0,0,2021-02-11 06:46:16,negative
1359755594924609542,Khine Thin Thin War,china help myanmar military create cyber law law confirm th feb future u myanmar different north korea need immediate help,0,0,2021-02-11 06:46:11,negative
1359755574364278785,Pmo,myanmar union election commission member arrest pm approximately detain military now country law military arrest people night curfew pm be,1,0,2021-02-11 06:46:06,negative
1359755566667558912,Phyo Myat Yati,blind u myanmar people protest peacefully,0,0,2021-02-11 06:46:04,negative
1359755565266739202,BerryLili,must watch be s first float protest dictatorship myanmar,0,0,2021-02-11 06:46:04,positive
1359755560586006528,Myat Noe Aung Kyaw,people demonstrate request help asean chair front brunei embassy myanmar want leader free reject military coup save myanmar fight democracy,0,0,2021-02-11 06:46:03,positive
1359755552348274690,🦁,blind u surrender you dictator myanmar military crd pic,0,0,2021-02-11 06:46:01,negative
1359755551895347200,#SaveMyanmar,myanmar military try control internet system impose news blackout like mainland china chinese government support succeed coup fight democracy,0,0,2021-02-11 06:46:01,negative
1359755532936990720,Charissa,people around world believe know north korea i ordinary citizen myanmar inform guy sadness anger country soon become like north korea plshelpus,1,0,2021-02-11 06:45:56,negative
1359755532106518529,BavelyBU,anti military coup protest inlay state myanmar cr photo,0,0,2021-02-11 06:45:56,negative
1359755531510943744,ngashote,young creative protestors front central bank myanmar urge employee cbm participate civil disobedience movement order stop military coup,1,1,2021-02-11 06:45:56,positive
1359755517690695682,Chan Tha Zan,guy cool please everyone myanmar perform shatter junta,0,0,2021-02-11 06:45:53,positive
1359755516575051779,Bhone Kying,military always try destroy religious harmony myanmar u united protest military coup want humanity democracy fight democracy,0,0,2021-02-11 06:45:52,negative
1359755514083643394,Hana is Busy! She is saving Her mother land,break wing democracy myanmar like break wing i myanmar curse military coup,1,1,2021-02-11 06:45:52,negative
1359755510732345345,Av_E,Shout out to our Floating Fighters people peacefully protest military coup boat inle lake state myanmar photo credit rightful owner,0,0,2021-02-11 06:45:51,positive
1359755508916367367,𝑬𝒖𝒑𝒉𝒐𝒓𝒊𝒂💜,fight democracy protest military coup inle lake myanmar,0,0,2021-02-11 06:45:51,negative
1359755489836367872,Win lei Thu,myanmar military new cyber law basically way control everything anything do move nd north korea try brainwash people control every basic human right,0,0,2021-02-11 06:45:46,positive
1359755488682983425,Aeri94,day military coup myanmar youth wear like lady justice blindfolding eye hold scale rally represent injustice attempt dictator myanmar government system fight democracy,0,1,2021-02-11 06:45:46,negative
1359755480051175424,Pmo,myanmar union election commission member arrest pm approximately detain military now country law military arrest people night curfew pm be,0,1,2021-02-11 06:45:44,negative
1359755473004675072,Yadanar Myintmo,I online mean military shutdown internet service myanmar per below would shut internet server day,0,0,2021-02-11 06:45:42,negative
1359755468932083713,Choco Jong,people demonstrate request help asean chair front brunei embassy myanmar want leader free reject military coup save myanmar fight democracy,0,1,2021-02-11 06:45:41,positive
1359755461399089153,katkat_2001,myanmar military keep arrest member uec across country feb night sinceour elect government detain military military protect u anymore please help u restore government,0,0,2021-02-11 06:45:39,positive
1359755460463632384,RikuRen,way peacefully protest myanmar fight democracy,1,0,2021-02-11 06:45:39,positive
1359755457972350979,Aung Kyaw Kyaw,want military coup,0,0,2021-02-11 06:45:38,negative
1359755441669046274,YMS,military always try destroy religious harmony myanmar u united protest military coup want humanity democracy fight democracy,0,0,2021-02-11 06:45:34,negative
1359755439504646148,phyu,myanmar regional head union election commission they one charge nov election arrest last night midnight raid police myanmar student union leader also arrest also minister district arrest,0,0,2021-02-11 06:45:34,negative
1359755433687330817,Kyaw Zin Hein,condemn mainland china myanmar military try control internet system impose news blackout like mainland china chinese government support succeed coup,0,0,2021-02-11 06:45:33,negative
1359755431296569356,Pmo,myanmar union election commission member arrest pm approximately detain military now country law military arrest people night curfew pm be,0,0,2021-02-11 06:45:32,negative
1359755424585506819,Su Sett Naing,myanmar military group bully citizen mandalay,0,0,2021-02-11 06:45:30,negative
1359755420546392073,Aye Myo Thet,dear international friend lose internet again china late news receive china provide technical support myanmar military detain cyber security myanmar condemn china action,0,0,2021-02-11 06:45:29,negative
1359755418868862982,khin_su_myat,first float strike myanmar state inlay fight democracy,0,0,2021-02-11 06:45:29,positive
1359755409502789633,Yadanar htay,blind u need democracy free leader dictatorship welcome myanmar,1,0,2021-02-11 06:45:27,positive
1359755408529833984,Htet Myat Lwin_11,world s first float protest inle southern state justice myanmar,2,1,2021-02-11 06:45:27,positive
1359755405048508416,thanhtutaung,mwd amd mrtv myanmar military s broadcasting tv spread fake mrtv channel show fake cover trust please believe channel,0,0,2021-02-11 06:45:26,negative
1359755404222345218,Candy HunHan,please help myanmar citizen myanmar military try control internet system fight democracy,0,0,2021-02-11 06:45:26,negative
1359755400132759557,Fortify Rights,woman network issue statement today february condemn military coup show support,3,0,2021-02-11 06:45:25,negative
1359755399881232384,Avinash Naik,suu kyi aide among new wave arrest myanmar biden approves sanction via,0,0,2021-02-11 06:45:25,positive
1359755388887969792,s_sysnow94,lake also one major tourist attraction myanmar demonstrate democracy fight democracy,0,0,2021-02-11 06:45:22,positive
1359755368956649473,Yu Nandar🐰(아미),fight democracy justice myanmar restore justice say coup coup must fail stop dictatorship get dictator,0,0,2021-02-11 06:45:17,negative
1359755352942669827,Khin Hnin Maw,late new receive china provide technical support myanmar military detain cyber security myanmar condemn china intervene myanmar affair,0,0,2021-02-11 06:45:13,negative
1359755352875491329,Ei Kay Thwe,myanmar people military coup possible never give up,0,2,2021-02-11 06:45:13,negative
1359755349193084932,I'm Daegal in parallel universe 😂,world s first boat protest inlay lake state myanmar,0,0,2021-02-11 06:45:12,positive
1359755349159411714,Nang Hnin Ei Ei Phyu,world first float protest protest inle lake myanmar,1,1,2021-02-11 06:45:12,positive
1359755342528212992,Park stella,protest peacefully save myanmar fight democracy,0,0,2021-02-11 06:45:11,positive
1359755341769154568,Erin Gyin,korea chinese embassy condemn mainland china myanmar military try control internet system impose news blackout like mainland china chinese government support succeed coup,0,1,2021-02-11 06:45:11,negative
1359755341483937799,Swanhtetaung,inlay lake myanmar myanamr military coup,0,0,2021-02-11 06:45:11,negative
1359755314615128064,HeLiuM,myanmar dictator try publish new cyber law try limit freedom speech freedom human right slowly become like north korea chinese government backing dictator need help,0,0,2021-02-11 06:45:04,positive
1359755306566352896,Aungsiethu,people myanmar understand danger little time great coronavirus,0,0,2021-02-11 06:45:02,positive
1359755305127731201,Ni Ni Win Swe,myanmar military coup plan stop internet connection th february th february,0,2,2021-02-11 06:45:02,negative
1359755304775413761,Choco Jong,people demonstrate request help asean chair front brunei embassy myanmar want leader free reject military coup save myanmar fight democracy,0,0,2021-02-11 06:45:02,positive
1359755298408431616,Chi Chi Lay,may world country leader hear people s voice pain heart may dictator military government fill like,0,0,2021-02-11 06:45:00,negative
1359755295862386689,ORF,previous coup tatmadaw wipe institution judiciary education system support ideology point sreeparna banerjee,1,0,2021-02-11 06:45:00,negative
1359755291546456066,Aungmk,protester celebrate lunar new year peacefully need bao zheng myanmar justice,0,0,2021-02-11 06:44:59,positive
1359755289923256320,May Dealande,people protest military coup inle lake myanmar,0,0,2021-02-11 06:44:58,negative
1359755288060907520,Myo Myo Han,myanmar military junta try collect recount election vote help immigration department totally unacceptable unlawful unconstitutional humanity,0,2,2021-02-11 06:44:58,negative
1359755281614348298,Kyaw Wai Yan Tun‌,dear international friend lose internet again china late news receive china provide technical support myanmar military detain cyber security myanmar condemn china action,0,0,2021-02-11 06:44:56,negative
1359755277000724482,Hsu Wai Phyoe,ethnic group myanmar peacefully boycotting military dictator feb at shwe go tine fight democracy,0,0,2021-02-11 06:44:55,positive
1359755272277938176,Naruto,chinese embassy myanmar page block access country first photo people country see second people myanmar see confirm sg u japan,0,0,2021-02-11 06:44:54,positive
1359755268720975875,Daxxxyee,people demonstrate request help asean chair front brunei embassy myanmar want leader free reject military coup save myanmar fight democracy,0,0,2021-02-11 06:44:53,positive
1359755267886485505,Curious_Mari,day military coup myanmar youth wear like lady justice blindfolding eye hold scale rally represent injustice attempt dictator myanmar government system fight democracy,0,0,2021-02-11 06:44:53,negative
1359755267269775365,NanTHS,we myanmar citizen hungry democracy right say dictatorship dictator need junta political violence also,0,0,2021-02-11 06:44:53,positive
1359755255454564353,mkmkmk46,myanmar s famous place inle lake,0,0,2021-02-11 06:44:50,positive
1359755254464581634,MM|Valentine,protest myanmar today colorful yesterday get louder inle lake demonstration money heist theme goddess justice formation etc hear voice out fight democracy,0,0,2021-02-11 06:44:50,positive
1359755249733435395,Christina Burton,biden announces sanction myanmar military leader follow coup,0,0,2021-02-11 06:44:49,negative
1359755239990038529,Min Htet,chinese embassy myanmar say plane land myanmar china carry seafood technician orbit support military coup these look like seafood container,0,0,2021-02-11 06:44:46,negative
1359755233623113734,Frontier Myanmar,staff state run myanmar economic bank join demonstration downtown yangon today increasingly see focus banking sector demonstrator target central bank morning read more,36,26,2021-02-11 06:44:45,positive
1359755230800347138,Danielyu94,people innlay water village myanmar protest military coup today,0,0,2021-02-11 06:44:44,negative
1359755229475045376,Pmo,myanmar union election commission member arrest pm approximately detain military now country law military arrest people night curfew pm be,0,0,2021-02-11 06:44:44,negative
1359755218762698752,BOBBY Foreign Friends,people demonstrate request help asean chair front brunei embassy myanmar want leader free reject military coup save myanmar fight democracy,2,3,2021-02-11 06:44:41,positive
1359755212416823297,Lucifer,last night military coup arrest uec chairman myanmar take away middle night even though coup state curfew pm be coup take advantage curfew detain citizen timeframe,0,0,2021-02-11 06:44:40,negative
1359755210864775175,RikuRen,way peacefully protest myanmar fight democracy,1,0,2021-02-11 06:44:39,positive
